Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Cluster,Segment_Label
14712,60.0,3,917.07,2,3,3,233,0,Others
15253,1.0,5,918.2,2,4,3,243,0,Potential Loyalist
13549,36.0,7,918.2,2,4,3,243,0,Potential Loyalist
15787,91.0,3,919.19,3,3,3,333,0,Big Spenders
13075,305.0,1,919.61,4,1,3,413,3,Hibernating
13984,216.0,5,920.51,4,4,3,443,0,Big Spenders
15576,302.0,1,921.37,4,1,3,413,3,Hibernating
16551,215.0,3,922.12,4,3,3,433,0,Big Spenders
13122,184.0,2,922.39,3,2,3,323,0,Hibernating
16907,454.0,5,922.46,4,3,3,433,3,Big Spenders
13805,305.0,2,924.6,4,3,3,433,3,Hibernating
15312,127.0,4,924.85,3,3,3,333,0,Big Spenders
17048,310.0,3,925.35,4,3,3,433,3,Big Spenders
14231,95.0,3,925.71,3,3,3,333,0,Big Spenders
14475,187.0,3,925.85,3,3,3,333,0,Big Spenders
17552,61.0,4,930.41,2,3,3,233,0,Others
18133,35.0,1,931.5,2,1,3,213,0,Others
13655,6.0,2,932.97,2,2,3,223,0,New Customers
16027,92.0,6,934.62,3,4,3,343,0,Big Spenders
14583,157.0,5,934.69,3,4,3,343,0,Big Spenders
15747,32.0,3,935.02,2,3,3,233,0,Others
14140,181.0,2,935.05,3,2,3,323,0,Hibernating
17097,454.0,8,936.19,4,4,3,443,3,Big Spenders
17527,219.0,4,939.37,4,3,3,433,0,Big Spenders
15289,60.0,3,939.78,2,3,3,233,0,Others
13867,219.0,3,941.49,4,3,3,433,0,Big Spenders
13823,92.0,2,942.06,3,2,3,323,0,Others
14075,212.0,3,942.26,3,3,3,333,0,Big Spenders
12820,181.0,4,942.34,3,3,3,333,0,Big Spenders
14514,91.0,3,944.9,3,3,3,333,0,Big Spenders
13026,98.0,5,945.36,3,4,3,343,0,Big Spenders
13748,215.0,5,948.25,3,4,3,343,0,Big Spenders
13636,93.0,5,949.12,3,4,3,343,0,Big Spenders
15421,311.0,4,950.36,4,3,3,433,3,Big Spenders
14629,212.0,2,950.75,3,2,3,323,0,Hibernating
15948,332.0,2,955.24,4,3,3,433,3,Hibernating
15156,212.0,3,956.45,3,3,3,333,0,Big Spenders
12697,29.0,3,957.59,2,3,3,233,0,Others
12849,121.0,2,958.09,3,2,3,323,0,Hibernating
16419,98.0,6,958.71,3,4,3,343,0,Big Spenders
16009,278.0,4,959.76,4,3,3,433,3,Big Spenders
15860,546.0,8,960.61,4,4,3,443,3,Big Spenders
13155,546.0,4,960.82,4,3,3,433,3,Big Spenders
14006,6.0,3,962.19,2,3,3,233,0,Others
13138,666.0,6,962.39,4,4,3,443,3,Big Spenders
14446,89.0,4,962.7,2,3,3,233,0,Others
13956,67.0,5,963.57,2,4,3,243,0,Potential Loyalist
17126,64.0,5,965.65,2,4,3,243,0,Potential Loyalist
13235,35.0,1,965.72,2,1,3,213,0,Others
14138,153.0,2,965.88,3,2,3,323,0,Hibernating
14256,424.0,2,969.06,4,3,3,433,3,Hibernating
12994,32.0,3,974.42,2,3,3,233,0,Others
15449,157.0,3,974.52,3,3,3,333,0,Big Spenders
14522,123.0,4,974.54,3,3,3,333,0,Big Spenders
13467,274.0,2,976.81,4,2,3,423,3,Hibernating
14920,35.0,2,977.77,2,2,3,223,0,Others
13509,37.0,7,979.72,2,4,3,243,0,Potential Loyalist
16085,0.0,5,980.26,2,4,3,243,0,Potential Loyalist
18170,182.0,3,980.31,3,3,3,333,0,Big Spenders
12541,60.0,3,981.18,2,3,3,233,0,Others
16188,36.0,4,981.86,2,3,3,233,0,Others
15071,98.0,2,982.07,3,2,3,323,0,Others
15133,38.0,3,982.42,2,3,3,233,0,Others
17144,120.0,2,984.57,3,2,3,323,0,Others
13117,454.0,8,984.91,4,4,3,443,3,Big Spenders
15104,310.0,2,986.22,4,3,3,433,3,Hibernating
17324,9.0,4,986.48,2,3,3,233,0,Others
18237,92.0,5,987.1,3,4,3,343,0,Big Spenders
15508,279.0,6,987.52,4,4,3,443,3,Big Spenders
15062,188.0,4,987.86,3,3,3,333,0,Big Spenders
17646,454.0,3,988.59,4,3,3,433,3,Big Spenders
12828,214.0,6,988.71,3,4,3,343,0,Big Spenders
16232,127.0,4,990.88,3,3,3,333,0,Big Spenders
14223,217.0,3,991.13,4,3,3,433,0,Big Spenders
14083,37.0,9,991.54,2,4,3,243,0,Loyal Customers
17522,95.0,5,993.39,3,4,3,343,0,Big Spenders
15110,216.0,4,996.1,4,3,3,433,0,Big Spenders
12722,3.0,4,997.63,2,3,3,233,0,Others
13410,218.0,5,1003.06,4,4,3,443,0,Big Spenders
15658,283.0,5,1004.2,4,4,3,443,3,Big Spenders
14214,90.0,5,1004.38,3,4,3,343,0,Potential Loyalist
14224,127.0,4,1004.43,3,3,3,333,0,Big Spenders
13429,61.0,4,1006.8,2,3,3,233,0,Others
17042,63.0,5,1007.66,2,4,3,243,0,Potential Loyalist
17951,697.0,3,1008.54,4,3,3,433,3,Big Spenders
16174,33.0,3,1009.55,2,3,3,233,0,Others
16572,98.0,3,1009.6,3,3,3,333,0,Big Spenders
15407,95.0,4,1010.05,3,3,3,333,0,Big Spenders
16229,35.0,2,1010.6,2,2,3,223,0,Others
14465,69.0,3,1011.04,2,3,3,233,0,Others
14775,666.0,3,1011.9,4,3,3,433,3,Big Spenders
14195,340.0,2,1012.0,4,3,3,433,3,Hibernating
17197,60.0,1,1013.01,2,1,3,213,0,Others
12739,335.0,2,1013.04,4,3,3,433,3,Hibernating
15027,90.0,4,1015.15,3,3,3,333,0,Others
13728,274.0,6,1016.14,4,4,3,443,3,Big Spenders
15192,454.0,3,1017.32,4,3,3,433,3,Big Spenders
16918,215.0,6,1019.12,4,4,3,443,0,Big Spenders
18142,217.0,2,1019.52,4,2,3,423,0,Hibernating
13376,335.0,3,1019.76,4,3,3,433,3,Big Spenders
12572,332.0,2,1020.42,4,3,3,433,3,Hibernating
17405,3.0,3,1021.33,2,3,3,233,0,Others
14346,32.0,2,1021.58,2,2,3,223,0,Others
17096,0.0,4,1022.13,2,3,3,233,0,Others
18130,29.0,3,1023.24,2,3,3,233,0,Others
15996,1.0,6,1023.79,2,4,3,243,0,Potential Loyalist
14904,151.0,2,1025.44,3,2,3,323,0,Hibernating
16160,214.0,2,1025.44,3,2,3,323,0,Hibernating
14352,37.0,4,1025.86,2,3,3,233,0,Others
16682,212.0,5,1028.0,3,4,3,343,0,Big Spenders
17033,96.0,3,1030.14,3,3,3,333,0,Big Spenders
13253,186.0,2,1030.4,3,2,3,323,0,Hibernating
12717,33.0,2,1030.98,2,2,3,223,0,Others
12724,39.0,4,1031.41,2,3,3,233,0,Others
18221,183.0,5,1031.61,3,4,3,343,0,Big Spenders
12599,60.0,7,1032.58,2,4,3,243,0,Potential Loyalist
14584,95.0,4,1033.06,3,3,3,333,0,Big Spenders
12691,29.0,6,1035.8,2,4,3,243,0,Potential Loyalist
16175,184.0,4,1037.59,3,3,3,333,0,Big Spenders
15464,223.0,1,1038.05,4,1,3,413,0,Hibernating
16320,66.0,2,1038.46,2,2,3,223,0,Others
16200,212.0,2,1040.3,3,2,3,323,0,Hibernating
15801,61.0,3,1040.55,2,3,3,233,0,Others
15434,332.0,5,1041.48,4,3,3,433,3,Big Spenders
14293,181.0,4,1041.52,3,3,3,333,0,Big Spenders
13719,182.0,5,1041.68,3,4,3,343,0,Big Spenders
13521,120.0,3,1042.96,3,3,3,333,0,Big Spenders
15073,187.0,3,1043.41,3,3,3,333,0,Big Spenders
14389,214.0,2,1043.46,3,2,3,323,0,Hibernating
14102,302.0,5,1043.48,4,3,3,433,3,Big Spenders
14419,424.0,6,1043.89,4,4,3,443,3,Big Spenders
17287,516.0,7,1044.02,4,4,3,443,3,Big Spenders
13455,485.0,2,1044.84,4,3,3,433,3,Hibernating
16520,454.0,3,1046.57,4,3,3,433,3,Big Spenders
15777,6.0,4,1047.11,2,3,3,233,0,Others
15839,182.0,3,1048.49,3,3,3,333,0,Big Spenders
14078,66.0,6,1049.37,2,4,3,243,0,Potential Loyalist
13610,67.0,7,1051.01,2,4,3,243,0,Potential Loyalist
17585,223.0,4,1051.32,4,3,3,433,0,Big Spenders
12842,252.0,2,1053.29,4,2,3,423,0,Hibernating
12716,181.0,2,1053.49,3,2,3,323,0,Hibernating
14723,638.0,6,1053.57,4,4,3,443,3,Big Spenders
17214,61.0,6,1056.22,2,4,3,243,0,Potential Loyalist
14561,126.0,3,1058.26,3,3,3,333,0,Big Spenders
12951,220.0,6,1059.03,4,4,3,443,0,Big Spenders
15706,183.0,4,1060.56,3,3,3,333,0,Big Spenders
16214,340.0,3,1062.75,4,3,3,433,3,Big Spenders
13715,223.0,5,1062.99,4,4,3,443,0,Big Spenders
14411,311.0,1,1063.0,4,1,3,413,3,Hibernating
13652,546.0,3,1063.88,4,3,3,433,3,Big Spenders
14488,275.0,1,1064.28,4,1,3,413,3,Hibernating
17609,69.0,5,1064.38,2,4,3,243,0,Potential Loyalist
15716,577.0,4,1066.69,4,3,3,433,3,Big Spenders
15763,121.0,2,1067.12,3,2,3,323,0,Hibernating
16533,303.0,3,1069.46,4,3,3,433,3,Big Spenders
14212,31.0,1,1070.48,2,1,3,213,0,Others
13635,275.0,1,1071.03,4,1,3,413,3,Hibernating
15238,60.0,3,1071.99,2,3,3,233,0,Others
15712,95.0,5,1072.36,3,4,3,343,0,Big Spenders
16714,219.0,3,1072.96,4,3,3,433,0,Big Spenders
13131,218.0,3,1073.3,4,3,3,433,0,Big Spenders
14161,577.0,3,1077.04,4,3,3,433,3,Big Spenders
16094,60.0,4,1078.23,2,3,3,233,0,Others
15197,340.0,3,1079.61,4,3,3,433,3,Big Spenders
13726,333.0,2,1079.66,4,3,3,433,3,Hibernating
15608,61.0,4,1079.78,2,3,3,233,0,Others
13744,215.0,2,1080.52,3,2,3,323,0,Hibernating
14410,161.0,9,1080.97,3,4,3,343,0,Big Spenders
14948,304.0,6,1084.27,4,4,3,443,3,Big Spenders
16225,160.0,5,1086.31,3,4,3,343,0,Big Spenders
14971,243.0,3,1087.16,4,3,3,433,0,Big Spenders
13211,215.0,3,1088.92,3,3,3,333,0,Big Spenders
13611,31.0,3,1089.15,2,3,3,233,0,Others
12534,336.0,1,1089.18,4,1,3,413,3,Hibernating
13064,64.0,4,1090.74,2,3,3,233,0,Others
15745,182.0,4,1094.59,3,3,3,333,0,Big Spenders
15985,124.0,2,1095.62,3,2,3,323,0,Hibernating
14824,92.0,4,1096.51,3,3,3,333,0,Big Spenders
13772,182.0,3,1097.51,3,3,3,333,0,Big Spenders
17966,33.0,5,1098.43,2,4,3,243,0,Potential Loyalist
13104,181.0,6,1098.48,3,4,3,343,0,Big Spenders
14744,30.0,7,1099.98,2,4,3,243,0,Potential Loyalist
12609,187.0,3,1103.45,3,3,3,333,0,Big Spenders
12857,69.0,2,1106.4,2,2,3,223,0,Others
16833,100.0,4,1106.53,3,3,3,333,0,Big Spenders
16350,70.0,4,1108.07,2,3,3,233,0,Others
18125,60.0,4,1108.5,2,3,3,233,0,Others
12399,95.0,4,1108.65,3,3,3,333,0,Big Spenders
14817,160.0,2,1110.34,3,2,3,323,0,Hibernating
13447,182.0,3,1111.8,3,3,3,333,0,Big Spenders
12679,341.0,4,1113.02,4,3,3,433,3,Big Spenders
17894,485.0,8,1116.86,4,4,3,443,3,Big Spenders
13591,183.0,3,1117.13,3,3,3,333,0,Big Spenders
17788,305.0,2,1117.9,4,3,3,433,3,Hibernating
14276,304.0,3,1119.74,4,3,3,433,3,Big Spenders
15730,214.0,3,1120.88,3,3,3,333,0,Big Spenders
16086,30.0,5,1121.39,2,4,3,243,0,Potential Loyalist
15489,5.0,3,1121.53,2,3,3,233,0,Others
16807,127.0,3,1121.59,3,3,3,333,0,Big Spenders
17562,63.0,7,1122.38,2,4,3,243,0,Potential Loyalist
13486,277.0,3,1122.41,4,3,3,433,3,Big Spenders
15306,183.0,3,1122.51,3,3,3,333,0,Big Spenders
14129,215.0,5,1123.86,3,4,3,343,0,Big Spenders
17470,220.0,5,1125.07,4,4,3,443,0,Big Spenders
14708,546.0,3,1126.37,4,3,3,433,3,Big Spenders
17867,90.0,6,1131.12,2,4,3,243,0,Potential Loyalist
15500,332.0,4,1131.56,4,3,3,433,3,Big Spenders
13310,29.0,3,1132.03,2,3,3,233,0,Others
13282,280.0,3,1132.14,4,3,3,433,3,Big Spenders
16989,153.0,6,1133.25,3,4,3,343,0,Big Spenders
16062,424.0,4,1133.46,4,3,3,433,3,Big Spenders
16794,31.0,10,1134.5,2,4,3,243,0,Loyal Customers
17242,4.0,2,1135.04,2,2,3,223,0,New Customers
15621,212.0,4,1135.11,3,3,3,333,0,Big Spenders
16172,215.0,5,1135.17,4,4,3,443,0,Big Spenders
17302,93.0,5,1135.63,3,4,3,343,0,Big Spenders
17500,60.0,3,1138.0,2,3,3,233,0,Others
17348,29.0,5,1139.35,2,4,3,243,0,Potential Loyalist
17135,638.0,7,1139.73,4,4,3,443,3,Big Spenders
13819,38.0,3,1140.35,2,3,3,233,0,Others
13330,157.0,3,1140.93,3,3,3,333,0,Big Spenders
17770,98.0,5,1143.27,3,4,3,343,0,Big Spenders
12710,337.0,3,1143.98,4,3,3,433,3,Big Spenders
16766,37.0,2,1145.6,2,2,3,223,0,Others
17505,337.0,2,1145.84,4,3,3,433,3,Hibernating
14487,31.0,6,1145.99,2,4,3,243,0,Potential Loyalist
14698,120.0,5,1146.94,3,4,3,343,0,Big Spenders
15088,275.0,2,1149.99,4,2,3,423,3,Hibernating
18168,69.0,6,1153.79,2,4,3,243,0,Potential Loyalist
16637,61.0,4,1154.47,2,3,3,233,0,Others
16184,65.0,6,1158.79,2,4,3,243,0,Potential Loyalist
13499,60.0,5,1159.11,2,4,3,243,0,Potential Loyalist
14447,251.0,5,1163.23,4,4,3,443,0,Big Spenders
14737,277.0,3,1164.55,4,3,3,433,3,Big Spenders
13500,93.0,3,1166.77,3,3,3,333,0,Big Spenders
12358,3.0,2,1168.06,2,2,3,223,0,New Customers
14857,30.0,2,1173.12,2,2,3,223,0,New Customers
16950,516.0,3,1174.36,4,3,3,433,3,Big Spenders
17800,92.0,9,1174.71,3,4,3,343,0,Big Spenders
12885,153.0,3,1175.22,3,3,3,333,0,Big Spenders
13752,96.0,6,1175.38,3,4,3,343,0,Big Spenders
13491,39.0,10,1176.46,2,4,3,243,0,Loyal Customers
16042,39.0,5,1177.47,2,4,3,243,0,Potential Loyalist
13158,184.0,4,1178.2,3,3,3,333,0,Big Spenders
15910,89.0,8,1178.41,2,4,3,243,0,Potential Loyalist
15737,36.0,8,1178.76,2,4,3,243,0,Loyal Customers
14913,95.0,4,1182.31,3,3,3,333,0,Big Spenders
15605,31.0,5,1184.73,2,4,3,243,0,Potential Loyalist
16612,187.0,4,1187.66,3,3,3,333,0,Big Spenders
13208,30.0,6,1189.44,2,4,3,243,0,Potential Loyalist
12462,99.0,2,1189.59,3,2,3,323,0,Others
13882,90.0,5,1191.13,3,4,3,343,0,Potential Loyalist
12985,89.0,2,1191.98,2,2,3,223,0,Others
15145,212.0,4,1194.73,3,3,3,333,0,Big Spenders
17526,454.0,4,1195.9,4,3,3,433,3,Big Spenders
17720,516.0,4,1195.94,4,3,3,433,3,Big Spenders
14684,363.0,5,1197.49,4,3,3,433,3,Big Spenders
17320,546.0,3,1200.62,4,3,3,433,3,Big Spenders
14898,69.0,6,1200.8,2,4,3,243,0,Potential Loyalist
15376,339.0,3,1201.56,4,3,3,433,3,Big Spenders
17019,546.0,4,1202.98,4,3,3,433,3,Big Spenders
17774,161.0,4,1203.23,3,3,3,333,0,Big Spenders
14428,274.0,5,1205.11,4,4,3,443,3,Big Spenders
17653,32.0,4,1207.56,2,3,3,233,0,Others
12464,283.0,8,1212.05,4,4,3,443,3,Big Spenders
18263,156.0,3,1213.16,3,3,3,333,0,Big Spenders
13055,66.0,3,1214.41,2,3,3,233,0,Others
17410,302.0,5,1214.72,4,3,3,433,3,Big Spenders
15227,274.0,5,1219.4,4,4,3,443,3,Big Spenders
14745,126.0,5,1220.26,3,4,3,343,0,Big Spenders
15841,219.0,4,1224.06,4,3,3,433,0,Big Spenders
12997,1.0,4,1226.89,2,3,3,233,0,Others
16120,30.0,4,1229.94,2,3,3,233,0,Others
18171,70.0,5,1231.31,2,4,3,243,0,Potential Loyalist
18080,36.0,2,1231.5,2,2,3,223,0,Others
12494,454.0,7,1233.5,4,4,3,443,3,Big Spenders
15201,216.0,5,1236.54,4,4,3,443,0,Big Spenders
13931,215.0,2,1237.53,3,2,3,323,0,Hibernating
13476,282.0,2,1238.47,4,3,3,433,3,Hibernating
14916,154.0,4,1238.98,3,3,3,333,0,Big Spenders
17731,95.0,4,1240.11,3,3,3,333,0,Big Spenders
14669,39.0,3,1240.33,2,3,3,233,0,Others
17584,301.0,2,1242.3,4,3,3,433,3,Hibernating
16531,302.0,7,1244.59,4,4,3,443,3,Big Spenders
13860,120.0,5,1245.9,3,4,3,343,0,Big Spenders
13029,90.0,3,1247.5,3,3,3,333,0,Others
12689,246.0,2,1247.61,4,2,3,423,0,Hibernating
14383,183.0,3,1247.69,3,3,3,333,0,Big Spenders
17262,485.0,5,1253.36,4,3,3,433,3,Big Spenders
13848,485.0,3,1255.0,4,3,3,433,3,Big Spenders
17481,274.0,4,1255.59,4,3,3,433,3,Big Spenders
16744,182.0,7,1257.2,3,4,3,343,0,Big Spenders
16639,121.0,3,1257.51,3,3,3,333,0,Big Spenders
14931,212.0,5,1257.68,3,4,3,343,0,Big Spenders
17412,99.0,7,1258.06,3,4,3,343,0,Big Spenders
17388,5.0,4,1259.56,2,3,3,233,0,Others
16224,250.0,4,1259.78,4,3,3,433,0,Big Spenders
13168,274.0,4,1260.7,4,3,3,433,3,Big Spenders
16688,61.0,4,1260.86,2,3,3,233,0,Others
16842,69.0,3,1264.19,2,3,3,233,0,Others
16899,31.0,6,1264.31,2,4,3,243,0,Potential Loyalist
12854,6.0,3,1265.65,2,3,3,233,0,Others
13989,214.0,2,1266.08,3,2,3,323,0,Hibernating
17158,152.0,3,1266.97,3,3,3,333,0,Big Spenders
17350,332.0,4,1268.32,4,3,3,433,3,Big Spenders
15199,30.0,4,1268.7,2,3,3,233,0,Others
13431,275.0,2,1269.1,4,2,3,423,3,Hibernating
13492,96.0,3,1269.84,3,3,3,333,0,Big Spenders
12394,188.0,2,1272.48,3,2,3,323,0,Hibernating
14591,66.0,4,1275.16,2,3,3,233,0,Others
16370,65.0,4,1276.08,2,3,3,233,0,Others
16951,130.0,3,1277.75,3,3,3,333,0,Big Spenders
15494,63.0,2,1278.03,2,2,3,223,0,Others
17054,29.0,5,1278.33,2,4,3,243,0,Potential Loyalist
13538,95.0,7,1280.85,3,4,3,343,0,Big Spenders
16949,219.0,6,1281.23,4,4,3,443,0,Big Spenders
17802,666.0,3,1282.94,4,3,3,433,3,Big Spenders
15136,151.0,4,1286.7,3,3,3,333,0,Big Spenders
17961,95.0,39,1288.94,3,4,3,343,2,Big Spenders
15171,9.0,1,1289.5,2,1,3,213,0,New Customers
14856,274.0,3,1290.53,4,3,3,433,3,Big Spenders
16929,274.0,7,1295.39,4,4,3,443,3,Big Spenders
14921,90.0,2,1295.67,3,2,3,323,0,Others
12576,215.0,5,1296.03,3,4,3,343,0,Big Spenders
16110,342.0,3,1297.43,4,3,3,433,3,Big Spenders
15602,29.0,9,1297.87,2,4,3,243,0,Loyal Customers
12372,35.0,3,1298.04,2,3,3,233,0,Others
13232,67.0,7,1299.75,2,4,3,243,0,Potential Loyalist
15108,218.0,4,1300.25,4,3,3,433,0,Big Spenders
14064,60.0,5,1303.11,2,4,3,243,0,Potential Loyalist
17919,1.0,1,1304.04,2,1,3,213,0,New Customers
17095,100.0,3,1304.36,3,3,3,333,0,Big Spenders
12507,156.0,3,1304.81,3,3,3,333,0,Big Spenders
17633,32.0,4,1305.04,2,3,3,233,0,Others
14297,61.0,4,1305.33,2,3,3,233,0,Others
12364,301.0,4,1308.06,4,3,3,433,3,Big Spenders
14047,162.0,5,1308.61,3,4,3,343,0,Big Spenders
14477,126.0,4,1309.6,3,3,3,333,0,Big Spenders
12516,4.0,2,1312.06,2,2,3,223,0,New Customers
17004,123.0,2,1312.14,3,2,3,323,0,Hibernating
16040,214.0,3,1313.55,3,3,3,333,0,Big Spenders
14738,183.0,7,1314.45,3,4,3,343,0,Big Spenders
17372,95.0,8,1314.68,3,4,3,343,0,Big Spenders
14511,214.0,5,1314.81,3,4,3,343,0,Big Spenders
12526,89.0,3,1316.66,2,3,3,233,0,Others
14794,90.0,7,1317.63,3,4,3,343,0,Potential Loyalist
15411,65.0,4,1319.03,2,3,3,233,0,Others
15680,485.0,3,1323.48,4,3,3,433,3,Big Spenders
15059,100.0,9,1323.48,3,4,3,343,0,Big Spenders
15453,218.0,7,1323.99,4,4,3,443,0,Big Spenders
14897,301.0,4,1325.88,4,3,3,433,3,Big Spenders
13396,60.0,2,1326.31,2,2,3,223,0,Others
16012,277.0,3,1326.98,4,3,3,433,3,Big Spenders
14507,127.0,6,1327.26,3,4,3,343,0,Big Spenders
16295,183.0,4,1328.55,3,3,3,333,0,Big Spenders
16045,2.0,4,1330.5,2,3,3,233,0,Others
12676,342.0,6,1331.39,4,4,3,443,3,Big Spenders
17932,60.0,3,1331.57,2,3,3,233,0,Others
18167,243.0,3,1333.86,4,3,3,433,0,Big Spenders
12919,332.0,6,1335.19,4,4,3,443,3,Big Spenders
18177,217.0,6,1340.87,4,4,3,443,0,Big Spenders
13743,188.0,7,1341.6,3,4,3,343,0,Big Spenders
16317,337.0,3,1341.65,4,3,3,433,3,Big Spenders
17571,160.0,4,1341.94,3,3,3,333,0,Big Spenders
12463,6.0,4,1344.78,2,3,3,233,0,Others
12646,212.0,2,1346.97,3,2,3,323,0,Hibernating
13813,31.0,4,1347.06,2,3,3,233,0,Others
15898,546.0,5,1352.83,4,3,3,433,3,Big Spenders
15596,454.0,5,1354.29,4,3,3,433,3,Big Spenders
15426,577.0,5,1358.63,4,3,3,433,3,Big Spenders
17288,340.0,7,1358.94,4,4,3,443,3,Big Spenders
13995,128.0,5,1362.49,3,4,3,343,0,Big Spenders
15427,182.0,3,1364.45,3,3,3,333,0,Big Spenders
15051,3.0,3,1364.91,2,3,3,233,0,Others
14649,35.0,4,1366.9,2,3,3,233,0,Others
17676,212.0,6,1371.18,3,4,3,343,0,Big Spenders
14434,61.0,6,1372.8,2,4,3,243,0,Potential Loyalist
15858,30.0,5,1375.62,2,4,3,243,0,Potential Loyalist
15569,39.0,5,1375.71,2,4,3,243,0,Potential Loyalist
12886,275.0,2,1378.4,4,2,3,423,3,Hibernating
16348,277.0,7,1379.98,4,4,3,443,3,Big Spenders
16389,341.0,4,1382.07,4,3,3,433,3,Big Spenders
14116,63.0,5,1382.74,2,4,3,243,0,Potential Loyalist
12775,279.0,5,1386.04,4,4,3,443,3,Big Spenders
15237,120.0,4,1386.64,3,3,3,333,0,Big Spenders
14541,96.0,8,1387.0,3,4,3,343,0,Big Spenders
12952,242.0,4,1387.79,4,3,3,433,0,Big Spenders
15134,90.0,8,1387.99,3,4,3,343,0,Potential Loyalist
16539,151.0,4,1388.81,3,3,3,333,0,Big Spenders
18116,424.0,8,1390.35,4,4,3,443,3,Big Spenders
13414,217.0,3,1390.5,4,3,3,433,0,Big Spenders
14901,93.0,9,1391.14,3,4,3,343,0,Big Spenders
16271,216.0,5,1396.69,4,4,3,443,0,Big Spenders
18202,342.0,3,1396.99,4,3,3,433,3,Big Spenders
14741,666.0,6,1400.34,4,4,3,443,3,Big Spenders
14233,311.0,4,1403.32,4,3,3,433,3,Big Spenders
16016,274.0,8,1404.61,4,4,3,443,3,Big Spenders
16880,90.0,7,1405.5,3,4,3,343,0,Potential Loyalist
17083,99.0,3,1405.78,3,3,3,333,0,Big Spenders
14963,95.0,5,1407.28,3,4,3,343,0,Big Spenders
15987,32.0,7,1408.84,2,4,3,243,0,Potential Loyalist
17590,151.0,3,1411.3,3,3,3,333,0,Big Spenders
16245,63.0,3,1413.66,2,3,3,233,0,Others
14748,60.0,5,1415.75,2,4,3,243,0,Potential Loyalist
15983,454.0,4,1415.83,4,3,3,433,3,Big Spenders
14704,4.0,9,1417.35,2,4,3,243,0,Loyal Customers
17856,282.0,4,1418.03,4,3,3,433,3,Big Spenders
16173,92.0,6,1418.32,3,4,3,343,0,Big Spenders
14035,29.0,5,1419.32,2,4,3,243,0,Potential Loyalist
14443,546.0,4,1420.2,4,3,3,433,3,Big Spenders
14019,304.0,3,1421.61,4,3,3,433,3,Big Spenders
14071,181.0,8,1421.61,3,4,3,343,0,Big Spenders
16571,282.0,3,1421.69,4,3,3,433,3,Big Spenders
15106,214.0,5,1422.52,3,4,3,343,0,Big Spenders
13159,332.0,4,1423.06,4,3,3,433,3,Big Spenders
15681,95.0,5,1426.16,3,4,3,343,0,Big Spenders
16103,217.0,6,1429.64,4,4,3,443,0,Big Spenders
13475,188.0,4,1431.78,3,3,3,333,0,Big Spenders
16503,96.0,4,1431.93,3,3,3,333,0,Big Spenders
17368,192.0,8,1437.37,3,4,3,343,0,Big Spenders
16059,214.0,6,1438.21,3,4,3,343,0,Big Spenders
17175,4.0,4,1443.69,2,3,3,233,0,Others
16395,61.0,5,1444.49,2,4,3,243,0,Potential Loyalist
13461,333.0,3,1445.0,4,3,3,433,3,Big Spenders
13717,277.0,6,1445.01,4,4,3,443,3,Big Spenders
14404,577.0,6,1446.17,4,4,3,443,3,Big Spenders
14740,341.0,3,1448.21,4,3,3,433,3,Big Spenders
14567,336.0,2,1451.16,4,3,3,433,3,Hibernating
15916,90.0,8,1452.11,2,4,3,243,0,Potential Loyalist
13477,302.0,6,1454.58,4,4,3,443,3,Big Spenders
14414,92.0,7,1454.86,3,4,3,343,0,Big Spenders
13309,301.0,5,1456.79,4,3,3,433,3,Big Spenders
16996,90.0,6,1456.96,3,4,3,343,0,Potential Loyalist
12882,182.0,2,1463.04,3,2,3,323,0,Hibernating
13764,192.0,3,1467.89,3,3,3,333,0,Big Spenders
14878,274.0,9,1469.87,4,4,3,443,3,Big Spenders
15128,61.0,4,1471.0,2,3,3,233,0,Others
16244,666.0,2,1472.95,4,3,3,433,3,Hibernating
14246,128.0,3,1474.06,3,3,3,333,0,Big Spenders
12826,454.0,7,1474.72,4,4,3,443,3,Big Spenders
15530,159.0,4,1474.96,3,3,3,333,0,Big Spenders
14403,188.0,4,1475.81,3,3,3,333,0,Big Spenders
18016,424.0,5,1477.66,4,3,3,433,3,Big Spenders
13110,341.0,7,1477.72,4,4,3,443,3,Big Spenders
16910,92.0,8,1485.69,3,4,3,343,0,Big Spenders
16053,93.0,2,1487.2,3,2,3,323,0,Others
17553,305.0,1,1487.6,4,1,3,413,3,Hibernating
13692,66.0,3,1488.32,2,3,3,233,0,Others
15057,98.0,2,1489.5,3,2,3,323,0,Others
17002,127.0,3,1493.73,3,3,3,333,0,Big Spenders
13810,29.0,3,1493.97,2,3,3,233,0,Others
15265,33.0,2,1506.12,2,2,3,223,0,Others
14321,70.0,5,1506.27,2,4,3,243,0,Potential Loyalist
16434,60.0,7,1511.8,2,4,3,243,0,Potential Loyalist
15701,151.0,4,1513.15,3,3,3,333,0,Big Spenders
13213,95.0,5,1515.54,3,4,3,343,0,Big Spenders
16748,100.0,5,1515.9,3,4,3,343,0,Big Spenders
13791,246.0,2,1516.0,4,2,3,423,0,Hibernating
16466,182.0,7,1518.21,3,4,3,343,0,Big Spenders
17837,30.0,8,1518.83,2,4,3,243,0,Loyal Customers
16066,91.0,5,1519.59,3,4,3,343,0,Big Spenders
13107,70.0,4,1521.54,2,3,3,233,0,Others
